Unnamed: 0,state,state_postal,state_fips,state_icpsr,county_name,county_fips,county_ansi,county_lat,county_long,jurisdiction,precinct,candidate,candidate_normalized,office,district,writein,party,mode,votes,candidate_fec,candidate_fec_name
1849279,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,# AB - Central Absentee Precinct,Gary Johnson,johnson,US President,statewide,False,libertarian,total,238,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849280,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,# AB - Central Absentee Precinct,Jill Stein,stein,US President,statewide,False,green,total,39,P20003984,"STEIN, JILL"
1849281,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,# AB - Central Absentee Precinct,Donald Trump,trump,US President,statewide,False,republican,total,1828,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849282,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,# AB - Central Absentee Precinct,[Write-in],in,US President,statewide,True,,total,61,,
1849283,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,# AB - Central Absentee Precinct,Evan McMullin,mcmullin,US President,statewide,False,independent,total,120,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1849284,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,## Provisional,Hillary Clinton,clinton,US President,statewide,False,democratic,total,48,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1849285,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,## Provisional,Gary Johnson,johnson,US President,statewide,False,libertarian,total,5,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849286,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,## Provisional,Jill Stein,stein,US President,statewide,False,green,total,2,P20003984,"STEIN, JILL"
1849287,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,## Provisional,Donald Trump,trump,US President,statewide,False,republican,total,29,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849288,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,## Provisional,[Write-in],in,US President,statewide,True,,total,1,,
1849289,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,## Provisional,Evan McMullin,mcmullin,US President,statewide,False,independent,total,2,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1849290,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,101 - WOODBROOK,Hillary Clinton,clinton,US President,statewide,False,democratic,total,1192,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1849291,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,101 - WOODBROOK,Gary Johnson,johnson,US President,statewide,False,libertarian,total,82,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849292,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,101 - WOODBROOK,Jill Stein,stein,US President,statewide,False,green,total,14,P20003984,"STEIN, JILL"
1849293,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,101 - WOODBROOK,Donald Trump,trump,US President,statewide,False,republican,total,680,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849294,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,101 - WOODBROOK,[Write-in],in,US President,statewide,True,,total,21,,
1849295,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,101 - WOODBROOK,Evan McMullin,mcmullin,US President,statewide,False,independent,total,23,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1849296,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,103 - BRANCHLANDS,Hillary Clinton,clinton,US President,statewide,False,democratic,total,546,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1849297,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,103 - BRANCHLANDS,Gary Johnson,johnson,US President,statewide,False,libertarian,total,23,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849298,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,103 - BRANCHLANDS,Jill Stein,stein,US President,statewide,False,green,total,10,P20003984,"STEIN, JILL"
1849299,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,103 - BRANCHLANDS,Donald Trump,trump,US President,statewide,False,republican,total,208,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849300,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,103 - BRANCHLANDS,[Write-in],in,US President,statewide,True,,total,5,,
1849301,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,103 - BRANCHLANDS,Evan McMullin,mcmullin,US President,statewide,False,independent,total,5,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1849302,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,104 - AGNOR-HURT,Hillary Clinton,clinton,US President,statewide,False,democratic,total,1106,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1849303,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,104 - AGNOR-HURT,Gary Johnson,johnson,US President,statewide,False,libertarian,total,47,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849304,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,104 - AGNOR-HURT,Jill Stein,stein,US President,statewide,False,green,total,23,P20003984,"STEIN, JILL"
1849305,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,104 - AGNOR-HURT,Donald Trump,trump,US President,statewide,False,republican,total,406,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849306,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,104 - AGNOR-HURT,[Write-in],in,US President,statewide,True,,total,12,,
1849307,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,104 - AGNOR-HURT,Evan McMullin,mcmullin,US President,statewide,False,independent,total,33,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1849308,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,105 - DUNLORA,Hillary Clinton,clinton,US President,statewide,False,democratic,total,1363,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1849309,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,105 - DUNLORA,Gary Johnson,johnson,US President,statewide,False,libertarian,total,61,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849310,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,105 - DUNLORA,Jill Stein,stein,US President,statewide,False,green,total,17,P20003984,"STEIN, JILL"
1849311,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,105 - DUNLORA,Donald Trump,trump,US President,statewide,False,republican,total,592,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849312,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,105 - DUNLORA,[Write-in],in,US President,statewide,True,,total,19,,
1849313,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,105 - DUNLORA,Evan McMullin,mcmullin,US President,statewide,False,independent,total,61,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1849314,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,106 - NORTHSIDE,Hillary Clinton,clinton,US President,statewide,False,democratic,total,1161,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1849315,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,106 - NORTHSIDE,Gary Johnson,johnson,US President,statewide,False,libertarian,total,101,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849316,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,106 - NORTHSIDE,Jill Stein,stein,US President,statewide,False,green,total,9,P20003984,"STEIN, JILL"
1849317,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,106 - NORTHSIDE,Donald Trump,trump,US President,statewide,False,republican,total,901,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849318,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,106 - NORTHSIDE,[Write-in],in,US President,statewide,True,,total,16,,
1849319,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,106 - NORTHSIDE,Evan McMullin,mcmullin,US President,statewide,False,independent,total,60,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1849320,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,201 - JACK JOUETT,Hillary Clinton,clinton,US President,statewide,False,democratic,total,897,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1849321,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,201 - JACK JOUETT,Gary Johnson,johnson,US President,statewide,False,libertarian,total,38,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849322,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,201 - JACK JOUETT,Jill Stein,stein,US President,statewide,False,green,total,13,P20003984,"STEIN, JILL"
1849323,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,201 - JACK JOUETT,Donald Trump,trump,US President,statewide,False,republican,total,531,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849324,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,201 - JACK JOUETT,[Write-in],in,US President,statewide,True,,total,17,,
1849325,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,201 - JACK JOUETT,Evan McMullin,mcmullin,US President,statewide,False,independent,total,32,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1849326,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,202 - UNIVERSITY HALL,Hillary Clinton,clinton,US President,statewide,False,democratic,total,1851,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1849327,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,202 - UNIVERSITY HALL,Gary Johnson,johnson,US President,statewide,False,libertarian,total,149,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849328,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,202 - UNIVERSITY HALL,Jill Stein,stein,US President,statewide,False,green,total,22,P20003984,"STEIN, JILL"
1849329,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,202 - UNIVERSITY HALL,Donald Trump,trump,US President,statewide,False,republican,total,407,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849330,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,202 - UNIVERSITY HALL,[Write-in],in,US President,statewide,True,,total,19,,
1849331,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,202 - UNIVERSITY HALL,Evan McMullin,mcmullin,US President,statewide,False,independent,total,48,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1849332,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,203 - GEORGETOWN,Hillary Clinton,clinton,US President,statewide,False,democratic,total,1338,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1849333,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,203 - GEORGETOWN,Gary Johnson,johnson,US President,statewide,False,libertarian,total,66,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849334,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,203 - GEORGETOWN,Jill Stein,stein,US President,statewide,False,green,total,21,P20003984,"STEIN, JILL"
1849335,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,203 - GEORGETOWN,Donald Trump,trump,US President,statewide,False,republican,total,398,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849336,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,203 - GEORGETOWN,[Write-in],in,US President,statewide,True,,total,23,,
1849337,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,203 - GEORGETOWN,Evan McMullin,mcmullin,US President,statewide,False,independent,total,40,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1849338,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,204 - BELFIELD,Hillary Clinton,clinton,US President,statewide,False,democratic,total,431,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1849339,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,204 - BELFIELD,Gary Johnson,johnson,US President,statewide,False,libertarian,total,37,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849340,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,204 - BELFIELD,Jill Stein,stein,US President,statewide,False,green,total,2,P20003984,"STEIN, JILL"
1849341,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,204 - BELFIELD,Donald Trump,trump,US President,statewide,False,republican,total,290,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849342,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,204 - BELFIELD,[Write-in],in,US President,statewide,True,,total,8,,
1849343,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,204 - BELFIELD,Evan McMullin,mcmullin,US President,statewide,False,independent,total,16,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1849344,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,301 - IVY,Hillary Clinton,clinton,US President,statewide,False,democratic,total,1692,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1849345,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,301 - IVY,Gary Johnson,johnson,US President,statewide,False,libertarian,total,78,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849346,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,301 - IVY,Jill Stein,stein,US President,statewide,False,green,total,19,P20003984,"STEIN, JILL"
1849347,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,301 - IVY,Donald Trump,trump,US President,statewide,False,republican,total,818,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849348,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,301 - IVY,[Write-in],in,US President,statewide,True,,total,12,,
1849349,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,301 - IVY,Evan McMullin,mcmullin,US President,statewide,False,independent,total,44,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1849350,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,302 - RED HILL,Hillary Clinton,clinton,US President,statewide,False,democratic,total,1103,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1849351,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,302 - RED HILL,Gary Johnson,johnson,US President,statewide,False,libertarian,total,56,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849352,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,302 - RED HILL,Jill Stein,stein,US President,statewide,False,green,total,18,P20003984,"STEIN, JILL"
1849353,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,302 - RED HILL,Donald Trump,trump,US President,statewide,False,republican,total,738,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849354,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,302 - RED HILL,[Write-in],in,US President,statewide,True,,total,19,,
1849355,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,302 - RED HILL,Evan McMullin,mcmullin,US President,statewide,False,independent,total,17,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1849356,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,304 - EAST IVY,Hillary Clinton,clinton,US President,statewide,False,democratic,total,397,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1849357,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,304 - EAST IVY,Gary Johnson,johnson,US President,statewide,False,libertarian,total,25,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849358,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,304 - EAST IVY,Jill Stein,stein,US President,statewide,False,green,total,3,P20003984,"STEIN, JILL"
1849359,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,304 - EAST IVY,Donald Trump,trump,US President,statewide,False,republican,total,245,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849360,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,304 - EAST IVY,[Write-in],in,US President,statewide,True,,total,4,,
1849361,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,304 - EAST IVY,Evan McMullin,mcmullin,US President,statewide,False,independent,total,18,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1849362,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,305 - COUNTRY GREEN,Hillary Clinton,clinton,US President,statewide,False,democratic,total,957,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1849363,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,305 - COUNTRY GREEN,Gary Johnson,johnson,US President,statewide,False,libertarian,total,57,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849364,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,305 - COUNTRY GREEN,Jill Stein,stein,US President,statewide,False,green,total,18,P20003984,"STEIN, JILL"
1849365,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,305 - COUNTRY GREEN,Donald Trump,trump,US President,statewide,False,republican,total,555,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849366,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,305 - COUNTRY GREEN,[Write-in],in,US President,statewide,True,,total,19,,
1849367,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,305 - COUNTRY GREEN,Evan McMullin,mcmullin,US President,statewide,False,independent,total,37,P60022654,"MCMULLIN, EVAN / MINDY FINN"
1849368,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,306 - PORTERS,Hillary Clinton,clinton,US President,statewide,False,democratic,total,588,P00003392,"CLINTON, HILLARY RODHAM / TIMOTHY MICHAEL KAINE"
1849369,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,306 - PORTERS,Gary Johnson,johnson,US President,statewide,False,libertarian,total,32,P60012234,"JOHNSON, JOHN FITZGERALD MR."
1849370,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,306 - PORTERS,Jill Stein,stein,US President,statewide,False,green,total,21,P20003984,"STEIN, JILL"
1849371,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,306 - PORTERS,Donald Trump,trump,US President,statewide,False,republican,total,388,P80001571,"TRUMP, DONALD J. / MICHAEL R. PENCE"
1849372,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,306 - PORTERS,[Write-in],in,US President,statewide,True,,total,6,,
1849373,Virginia,VA,51,40,Albemarle County,51003.0,1675170.0,38.02418,-78.55351,ALBEMARLE COUNTY,306 - PORTERS,Evan McMullin,mcmullin,US President,statewide,False,independent,total,6,P60022654,"MCMULLIN, EVAN / MINDY FINN"
